ID,Classe,Vitesse (px/s),Temps (s),X,Y
1,person,0,0.08,1853,759
2,person,0,0.08,1502,843
3,bicycle,0,0.08,1504,901
4,traffic light,0,0.08,783,260
5,person,0,0.08,537,634
6,car,0,0.08,1475,538
7,car,0,0.08,1255,451
8,car,0,0.08,1465,532
9,traffic light,0,0.08,1108,607
10,person,0,0.08,424,658
1,person,35.36,0.12,1854,760
2,person,55.9,0.12,1503,841
3,bicycle,25.0,0.12,1504,900
4,traffic light,25.0,0.12,783,261
5,person,55.9,0.12,535,635
6,car,50.0,0.12,1477,538
7,car,0.0,0.12,1255,451
8,car,25.0,0.12,1464,532
9,traffic light,0.0,0.12,1108,607
10,person,0.0,0.12,424,658
1,person,25.0,0.16,1854,761
2,person,25.0,0.16,1503,840
3,bicycle,35.36,0.16,1505,899
4,traffic light,0.0,0.16,783,261
5,person,55.9,0.16,533,634
6,car,0.0,0.16,1477,538
7,car,0.0,0.16,1255,451
8,car,0.0,0.16,1464,532
9,traffic light,0.0,0.16,1108,607
10,person,25.0,0.16,425,658
1,person,0.0,0.2,1854,761
2,person,35.36,0.2,1504,839
3,bicycle,50.0,0.2,1505,897
4,traffic light,0.0,0.2,783,261
5,person,35.36,0.2,532,635
6,car,35.36,0.2,1476,537
7,car,25.0,0.2,1255,452
8,car,0.0,0.2,1464,532
9,traffic light,0.0,0.2,1108,607
10,person,0.0,0.2,425,658
1,person,0.0,0.24,1854,761
2,person,25.0,0.24,1505,839
3,bicycle,25.0,0.24,1506,897
4,traffic light,0.0,0.24,783,261
5,person,55.9,0.24,530,636
6,car,25.0,0.24,1476,538
7,car,0.0,0.24,1255,452
8,car,50.0,0.24,1466,532
9,traffic light,0.0,0.24,1108,607
10,person,0.0,0.24,425,658
1,person,25.0,0.28,1854,760
2,person,55.9,0.28,1507,840
3,bicycle,25.0,0.28,1506,896
4,traffic light,0.0,0.28,783,261
5,person,25.0,0.28,529,636
6,car,25.0,0.28,1477,538
7,car,0.0,0.28,1255,452
8,car,25.0,0.28,1467,532
9,traffic light,0.0,0.28,1108,607
10,person,0.0,0.28,425,658
1,person,25.0,0.32,1853,760
2,person,25.0,0.32,1507,839
3,bicycle,25.0,0.32,1507,896
4,traffic light,0.0,0.32,783,261
5,person,55.9,0.32,527,637
6,car,0.0,0.32,1477,538
7,car,25.0,0.32,1255,451
8,car,25.0,0.32,1468,532
9,traffic light,0.0,0.32,1108,607
10,person,0.0,0.32,425,658
1,person,0.0,0.36,1853,760
2,person,25.0,0.36,1508,839
3,bicycle,50.0,0.36,1507,898
4,traffic light,0.0,0.36,783,261
5,person,25.0,0.36,526,637
6,car,25.0,0.36,1476,538
7,car,0.0,0.36,1255,451
8,car,25.0,0.36,1467,532
9,traffic light,0.0,0.36,1108,607
10,person,0.0,0.36,425,658
1,person,25.0,0.4,1852,760
2,person,25.0,0.4,1508,840
3,bicycle,35.36,0.4,1508,897
4,traffic light,0.0,0.4,783,261
5,person,25.0,0.4,525,637
6,car,25.0,0.4,1476,537
7,car,0.0,0.4,1255,451
8,car,25.0,0.4,1466,532
9,traffic light,0.0,0.4,1108,607
10,person,0.0,0.4,425,658
1,person,25.0,0.44,1852,759
2,person,25.0,0.44,1508,839
3,bicycle,25.0,0.44,1509,897
4,traffic light,0.0,0.44,783,261
5,person,55.9,0.44,523,638
6,car,0.0,0.44,1476,537
7,car,0.0,0.44,1255,451
8,car,0.0,0.44,1466,532
9,traffic light,0.0,0.44,1108,607
10,person,0.0,0.44,425,658
1,person,0.0,0.48,1852,759
2,person,35.36,0.48,1509,838
3,bicycle,35.36,0.48,1510,896
4,traffic light,25.0,0.48,783,262
5,person,25.0,0.48,522,638
6,car,0.0,0.48,1476,537
7,car,0.0,0.48,1255,451
8,car,55.9,0.48,1464,531
9,traffic light,0.0,0.48,1108,607
10,person,0.0,0.48,425,658
1,person,0.0,0.52,1852,759
2,person,25.0,0.52,1510,838
3,bicycle,0.0,0.52,1510,896
4,traffic light,0.0,0.52,783,262
5,person,55.9,0.52,520,639
6,car,0.0,0.52,1476,537
7,car,0.0,0.52,1255,451
8,car,35.36,0.52,1465,532
9,traffic light,0.0,0.52,1108,607
10,person,0.0,0.52,425,658
1,person,25.0,0.56,1853,759
2,person,35.36,0.56,1511,837
3,bicycle,50.0,0.56,1510,894
4,traffic light,0.0,0.56,783,262
5,person,25.0,0.56,519,639
6,car,0.0,0.56,1476,537
7,car,0.0,0.56,1255,451
8,car,0.0,0.56,1465,532
9,traffic light,0.0,0.56,1108,607
10,person,0.0,0.56,425,658
12,person,0,0.56,499,642
1,person,35.36,0.6,1854,760
2,person,25.0,0.6,1510,837
3,bicycle,55.9,0.6,1511,892
4,traffic light,25.0,0.6,782,262
5,person,50.0,0.6,517,639
6,car,35.36,0.6,1477,538
7,car,0.0,0.6,1255,451
8,car,0.0,0.6,1465,532
9,traffic light,25.0,0.6,1107,607
10,person,25.0,0.6,424,658
12,person,35.36,0.6,498,643
1,person,35.36,0.64,1853,761
2,person,25.0,0.64,1511,837
3,bicycle,225.0,0.64,1511,883
4,traffic light,25.0,0.64,783,262
5,person,35.36,0.64,516,640
6,car,25.0,0.64,1476,538
7,car,0.0,0.64,1255,451
8,car,79.06,0.64,1468,533
9,traffic light,25.0,0.64,1108,607
10,person,25.0,0.64,425,658
12,person,25.0,0.64,497,643
1,person,0.0,0.68,1853,761
2,person,55.9,0.68,1510,835
3,bicycle,103.08,0.68,1510,879
4,traffic light,25.0,0.68,783,261
5,person,50.0,0.68,514,640
6,car,0.0,0.68,1476,538
7,car,25.0,0.68,1254,451
8,car,0.0,0.68,1468,533
9,traffic light,0.0,0.68,1108,607
10,person,25.0,0.68,424,658
12,person,25.0,0.68,496,643
1,person,25.0,0.72,1853,762
2,person,35.36,0.72,1511,836
3,bicycle,35.36,0.72,1511,878
4,traffic light,0.0,0.72,783,261
5,person,25.0,0.72,513,640
6,car,25.0,0.72,1476,537
7,car,0.0,0.72,1254,451
8,car,0.0,0.72,1468,533
9,traffic light,0.0,0.72,1108,607
10,person,103.08,0.72,425,654
12,person,35.36,0.72,495,644
1,person,25.0,0.76,1854,762
2,person,0.0,0.76,1511,836
3,bicycle,35.36,0.76,1512,879
4,traffic light,25.0,0.76,783,262
5,person,55.9,0.76,511,641
6,car,0.0,0.76,1476,537
7,car,0.0,0.76,1254,451
8,car,0.0,0.76,1468,533
9,traffic light,25.0,0.76,1107,607
10,person,25.0,0.76,425,653
12,person,75.0,0.76,495,641
1,person,25.0,0.8,1855,762
2,person,0.0,0.8,1511,836
3,bicycle,55.9,0.8,1511,877
4,traffic light,25.0,0.8,782,262
5,person,25.0,0.8,510,641
6,car,25.0,0.8,1476,538
7,car,0.0,0.8,1254,451
8,car,50.0,0.8,1466,533
9,traffic light,0.0,0.8,1107,607
10,person,0.0,0.8,425,653
12,person,25.0,0.8,495,642
1,person,25.0,0.84,1856,762
2,person,111.8,0.84,1513,832
3,bicycle,55.9,0.84,1512,879
4,traffic light,0.0,0.84,782,262
5,person,55.9,0.84,508,642
6,car,35.36,0.84,1477,539
7,car,25.0,0.84,1255,451
8,car,0.0,0.84,1466,533
9,traffic light,0.0,0.84,1107,607
10,person,0.0,0.84,425,653
12,person,35.36,0.84,494,643
1,person,25.0,0.88,1857,762
2,person,55.9,0.88,1514,830
3,bicycle,55.9,0.88,1513,877
4,traffic light,0.0,0.88,782,262
5,person,25.0,0.88,507,642
6,car,25.0,0.88,1477,538
7,car,0.0,0.88,1255,451
8,car,0.0,0.88,1466,533
9,traffic light,35.36,0.88,1108,608
10,person,25.0,0.88,425,652
12,person,0.0,0.88,494,643
1,person,0.0,0.92,1857,762
2,person,55.9,0.92,1516,829
3,bicycle,55.9,0.92,1514,879
4,traffic light,0.0,0.92,782,262
5,person,50.0,0.92,505,642
6,car,25.0,0.92,1476,538
7,car,25.0,0.92,1256,451
8,car,0.0,0.92,1466,533
9,traffic light,25.0,0.92,1107,608
10,person,103.08,0.92,424,656
12,person,50.0,0.92,492,643
1,person,0.0,0.96,1857,762
2,person,0.0,0.96,1516,829
3,bicycle,35.36,0.96,1515,880
4,traffic light,0.0,0.96,782,262
5,person,35.36,0.96,504,643
6,car,0.0,0.96,1476,538
7,car,0.0,0.96,1256,451
8,car,0.0,0.96,1466,533
9,traffic light,0.0,0.96,1107,608
10,person,0.0,0.96,424,656
12,person,70.71,0.96,490,641
15,person,0,0.96,480,641
1,person,35.36,1.0,1858,761
2,person,50.0,1.0,1516,827
3,bicycle,25.0,1.0,1516,880
4,traffic light,0.0,1.0,782,262
5,person,50.0,1.0,502,643
6,car,25.0,1.0,1476,539
7,car,25.0,1.0,1257,451
8,car,0.0,1.0,1466,533
9,traffic light,0.0,1.0,1107,608
10,person,0.0,1.0,424,656
12,person,90.14,1.0,493,639
15,person,100.0,1.0,476,641
1,person,50.0,1.04,1860,761
2,person,25.0,1.04,1517,827
3,bicycle,25.0,1.04,1516,879
4,traffic light,0.0,1.04,782,262
5,person,35.36,1.04,501,644
6,car,25.0,1.04,1476,540
7,car,0.0,1.04,1257,451
8,car,0.0,1.04,1466,533
9,traffic light,0.0,1.04,1107,608
10,person,25.0,1.04,424,657
12,person,70.71,1.04,495,641
15,person,50.0,1.04,474,641
1,person,25.0,1.08,1861,761
2,person,25.0,1.08,1517,828
3,bicycle,25.0,1.08,1515,879
4,traffic light,25.0,1.08,782,261
5,person,50.0,1.08,499,644
6,car,50.0,1.08,1476,542
7,car,0.0,1.08,1257,451
8,car,0.0,1.08,1466,533
9,traffic light,0.0,1.08,1107,608
10,person,0.0,1.08,424,657
12,person,75.0,1.08,495,644
15,person,50.0,1.08,476,641
1,person,25.0,1.12,1861,762
2,person,0.0,1.12,1517,828
3,bicycle,25.0,1.12,1516,879
4,traffic light,25.0,1.12,782,262
5,person,25.0,1.12,498,644
6,car,25.0,1.12,1476,541
7,car,0.0,1.12,1257,451
8,car,0.0,1.12,1466,533
9,traffic light,0.0,1.12,1107,608
10,person,25.0,1.12,424,658
12,person,25.0,1.12,495,645
15,person,75.0,1.12,473,641
1,person,0.0,1.16,1861,762
2,person,25.0,1.16,1517,827
3,bicycle,25.0,1.16,1516,878
4,traffic light,0.0,1.16,782,262
5,person,55.9,1.16,496,645
6,car,0.0,1.16,1476,541
7,car,0.0,1.16,1257,451
8,car,0.0,1.16,1466,533
9,traffic light,0.0,1.16,1107,608
10,person,35.36,1.16,423,657
12,person,25.0,1.16,495,644
15,person,55.9,1.16,472,639
1,person,0.0,1.2,1861,762
2,person,25.0,1.2,1517,826
3,bicycle,35.36,1.2,1517,877
4,traffic light,0.0,1.2,782,262
5,person,25.0,1.2,495,645
6,car,0.0,1.2,1476,541
7,car,0.0,1.2,1257,451
8,car,0.0,1.2,1466,533
9,traffic light,0.0,1.2,1107,608
10,person,0.0,1.2,423,657
12,person,35.36,1.2,496,645
15,person,55.9,1.2,470,640
1,person,25.0,1.24,1861,763
2,person,25.0,1.24,1517,825
3,bicycle,25.0,1.24,1517,876
4,traffic light,0.0,1.24,782,262
5,person,55.9,1.24,493,646
6,car,0.0,1.24,1476,541
7,car,0.0,1.24,1257,451
8,car,0.0,1.24,1466,533
9,traffic light,0.0,1.24,1107,608
10,person,0.0,1.24,423,657
12,person,35.36,1.24,497,646
15,person,35.36,1.24,469,639
1,person,0.0,1.28,1861,763
2,person,35.36,1.28,1518,824
3,bicycle,25.0,1.28,1517,875
4,traffic light,0.0,1.28,782,262
5,person,25.0,1.28,492,646
6,car,25.0,1.28,1476,542
7,car,0.0,1.28,1257,451
8,car,0.0,1.28,1466,533
9,traffic light,0.0,1.28,1107,608
10,person,25.0,1.28,424,657
12,person,0.0,1.28,497,646
15,person,25.0,1.28,468,639
1,person,50.0,1.32,1859,763
2,person,25.0,1.32,1517,824
3,bicycle,0.0,1.32,1517,875
4,traffic light,0.0,1.32,782,262
5,person,50.0,1.32,490,646
6,car,35.36,1.32,1477,543
7,car,0.0,1.32,1257,451
8,car,0.0,1.32,1466,533
9,traffic light,0.0,1.32,1107,608
10,person,25.0,1.32,424,658
12,person,25.0,1.32,497,647
15,person,35.36,1.32,467,638
16,bicycle,0,1.32,1514,888
1,person,25.0,1.36,1858,763
2,person,0.0,1.36,1517,824
3,bicycle,0.0,1.36,1517,875
4,traffic light,0.0,1.36,782,262
5,person,35.36,1.36,489,647
6,car,0.0,1.36,1477,543
7,car,25.0,1.36,1256,451
8,car,0.0,1.36,1466,533
9,traffic light,25.0,1.36,1106,608
10,person,25.0,1.36,423,658
12,person,0.0,1.36,497,647
15,person,50.0,1.36,465,638
16,bicycle,50.0,1.36,1514,886
18,car,0,1.36,23,891
1,person,35.36,1.4,1857,762
2,person,50.0,1.4,1517,826
3,bicycle,0.0,1.4,1517,875
4,traffic light,25.0,1.4,781,262
5,person,50.0,1.4,487,647
6,car,35.36,1.4,1476,542
7,car,0.0,1.4,1256,451
8,car,0.0,1.4,1466,533
9,traffic light,0.0,1.4,1106,608
10,person,0.0,1.4,423,658
12,person,0.0,1.4,497,647
15,person,35.36,1.4,464,637
16,bicycle,25.0,1.4,1514,885
18,car,215.06,1.4,28,884
1,person,25.0,1.44,1856,762
2,person,25.0,1.44,1518,826
3,bicycle,25.0,1.44,1517,874
4,traffic light,0.0,1.44,781,262
5,person,25.0,1.44,486,647
6,car,0.0,1.44,1476,542
7,car,25.0,1.44,1257,451
8,car,0.0,1.44,1466,533
9,traffic light,0.0,1.44,1106,608
10,person,0.0,1.44,423,658
12,person,25.0,1.44,497,648
15,person,50.0,1.44,462,637
16,bicycle,127.48,1.44,1515,880
18,car,269.26,1.44,32,874
1,person,35.36,1.48,1855,761
2,person,25.0,1.48,1518,825
3,bicycle,25.0,1.48,1518,874
4,traffic light,0.0,1.48,781,262
6,car,25.0,1.48,1475,542
7,car,0.0,1.48,1257,451
8,car,182.0,1.48,1473,535
9,traffic light,0.0,1.48,1106,608
10,person,25.0,1.48,423,657
12,person,0.0,1.48,497,648
15,person,35.36,1.48,461,636
16,bicycle,55.9,1.48,1516,878
18,car,190.39,1.48,39,871
1,person,0.0,1.52,1855,761
2,person,25.0,1.52,1517,825
3,bicycle,25.0,1.52,1518,873
4,traffic light,25.0,1.52,782,262
6,car,25.0,1.52,1474,542
7,car,25.0,1.52,1256,451
8,car,25.0,1.52,1472,535
9,traffic light,0.0,1.52,1106,608
10,person,25.0,1.52,424,657
12,person,25.0,1.52,497,649
15,person,25.0,1.52,460,636
16,bicycle,35.36,1.52,1517,877
18,car,176.78,1.52,44,866
1,person,25.0,1.56,1855,760
2,person,0.0,1.56,1517,825
3,bicycle,25.0,1.56,1518,872
4,traffic light,25.0,1.56,782,261
6,car,35.36,1.56,1475,543
7,car,25.0,1.56,1257,451
8,car,0.0,1.56,1472,535
9,traffic light,0.0,1.56,1106,608
10,person,0.0,1.56,424,657
12,person,0.0,1.56,497,649
15,person,50.0,1.56,458,636
16,bicycle,25.0,1.56,1518,877
18,car,167.71,1.56,50,869
1,person,0.0,1.6,1855,760
2,person,35.36,1.6,1518,824
3,bicycle,100.0,1.6,1518,868
4,traffic light,0.0,1.6,782,261
6,car,50.0,1.6,1475,541
7,car,25.0,1.6,1257,452
8,car,25.0,1.6,1473,535
9,traffic light,0.0,1.6,1106,608
10,person,25.0,1.6,424,658
12,person,25.0,1.6,498,649
15,person,35.36,1.6,457,635
16,bicycle,25.0,1.6,1518,876
18,car,125.0,1.6,54,866
22,motorcycle,0,1.6,53,926
1,person,0.0,1.64,1855,760
2,person,75.0,1.64,1518,821
3,bicycle,25.0,1.64,1518,867
4,traffic light,0.0,1.64,782,261
6,car,25.0,1.64,1475,542
7,car,25.0,1.64,1256,452
8,car,25.0,1.64,1473,536
9,traffic light,0.0,1.64,1106,608
10,person,25.0,1.64,423,658
12,person,25.0,1.64,498,650
15,person,50.0,1.64,455,635
16,bicycle,25.0,1.64,1518,875
18,car,125.0,1.64,58,863
22,motorcycle,223.61,1.64,61,922
1,person,25.0,1.68,1855,761
2,person,25.0,1.68,1518,820
3,bicycle,0.0,1.68,1518,867
4,traffic light,0.0,1.68,782,261
6,car,25.0,1.68,1476,542
7,car,25.0,1.68,1256,451
8,car,0.0,1.68,1473,536
9,traffic light,0.0,1.68,1106,608
10,person,25.0,1.68,424,658
12,person,0.0,1.68,498,650
15,person,35.36,1.68,454,634
16,bicycle,50.0,1.68,1518,873
18,car,145.77,1.68,63,860
22,motorcycle,134.63,1.68,66,924
1,person,55.9,1.72,1854,763
2,person,79.06,1.72,1519,817
3,bicycle,55.9,1.72,1519,865
4,traffic light,25.0,1.72,781,261
6,car,25.0,1.72,1475,542
7,car,0.0,1.72,1256,451
8,car,0.0,1.72,1473,536
9,traffic light,0.0,1.72,1106,608
10,person,35.36,1.72,425,657
12,person,0.0,1.72,498,650
15,person,50.0,1.72,452,634
16,bicycle,25.0,1.72,1518,872
18,car,125.0,1.72,67,857
22,motorcycle,111.8,1.72,70,922
1,person,35.36,1.76,1855,764
2,person,55.9,1.76,1520,815
3,bicycle,50.0,1.76,1519,867
4,traffic light,25.0,1.76,782,261
6,car,0.0,1.76,1475,542
7,car,25.0,1.76,1257,451
8,car,25.0,1.76,1474,536
9,traffic light,0.0,1.76,1106,608
10,person,25.0,1.76,424,657
12,person,25.0,1.76,498,651
15,person,25.0,1.76,451,634
16,bicycle,35.36,1.76,1519,871
18,car,145.77,1.76,72,854
22,motorcycle,309.23,1.76,82,919
23,person,0,1.76,423,639
1,person,0.0,1.8,1855,764
2,person,25.0,1.8,1520,814
3,bicycle,0.0,1.8,1519,867
4,traffic light,0.0,1.8,782,261
6,car,0.0,1.8,1475,542
7,car,25.0,1.8,1256,451
8,car,0.0,1.8,1474,536
9,traffic light,0.0,1.8,1106,608
10,person,35.36,1.8,425,656
12,person,0.0,1.8,498,651
15,person,35.36,1.8,450,633
16,bicycle,25.0,1.8,1519,870
18,car,141.42,1.8,76,850
22,motorcycle,395.28,1.8,97,914
23,person,0.0,1.8,423,639
1,person,55.9,1.84,1857,765
2,person,50.0,1.84,1522,814
3,bicycle,0.0,1.84,1519,867
4,traffic light,0.0,1.84,782,261
6,car,35.36,1.84,1476,541
7,car,0.0,1.84,1256,451
8,car,0.0,1.84,1474,536
9,traffic light,0.0,1.84,1106,608
10,person,25.0,1.84,425,655
12,person,25.0,1.84,498,652
15,person,50.0,1.84,448,633
16,bicycle,50.0,1.84,1519,868
18,car,878.21,1.84,41,853
22,motorcycle,350.89,1.84,111,913
23,person,25.0,1.84,423,640
1,person,25.0,1.88,1858,765
2,person,25.0,1.88,1522,813
3,bicycle,0.0,1.88,1519,867
4,traffic light,25.0,1.88,782,262
6,car,25.0,1.88,1476,540
7,car,0.0,1.88,1256,451
8,car,0.0,1.88,1474,536
9,traffic light,25.0,1.88,1106,609
10,person,55.9,1.88,424,657
12,person,0.0,1.88,498,652
15,person,35.36,1.88,447,632
16,bicycle,35.36,1.88,1520,867
18,car,111.8,1.88,45,851
22,motorcycle,276.13,1.88,122,912
23,person,25.0,1.88,423,639
1,person,55.9,1.92,1860,764
2,person,79.06,1.92,1523,810
3,bicycle,25.0,1.92,1520,867
4,traffic light,0.0,1.92,782,262
6,car,0.0,1.92,1476,540
7,car,0.0,1.92,1256,451
8,car,0.0,1.92,1474,536
9,traffic light,0.0,1.92,1106,609
10,person,35.36,1.92,425,656
12,person,0.0,1.92,498,652
15,person,50.0,1.92,445,632
16,bicycle,25.0,1.92,1520,866
18,car,75.0,1.92,48,851
22,motorcycle,269.26,1.92,132,916
23,person,0.0,1.92,423,639
1,person,25.0,1.96,1861,764
2,person,25.0,1.96,1523,809
3,bicycle,55.9,1.96,1521,865
4,traffic light,0.0,1.96,782,262
6,car,25.0,1.96,1476,541
7,car,0.0,1.96,1256,451
8,car,0.0,1.96,1474,536
9,traffic light,0.0,1.96,1106,609
10,person,25.0,1.96,425,657
12,person,25.0,1.96,498,653
15,person,25.0,1.96,444,632
16,bicycle,25.0,1.96,1520,865
18,car,134.63,1.96,53,849
22,motorcycle,301.04,1.96,144,915
23,person,0.0,1.96,423,639
1,person,35.36,2.0,1860,763
2,person,75.0,2.0,1526,809
3,bicycle,90.14,2.0,1523,862
4,traffic light,0.0,2.0,782,262
6,car,25.0,2.0,1475,541
7,car,0.0,2.0,1256,451
8,car,0.0,2.0,1474,536
9,traffic light,0.0,2.0,1106,609
10,person,25.0,2.0,426,657
12,person,0.0,2.0,498,653
15,person,55.9,2.0,442,631
16,bicycle,55.9,2.0,1521,863
18,car,152.07,2.0,59,848
22,motorcycle,328.82,2.0,157,913
23,person,0.0,2.0,423,639
28,person,0,2.0,163,839
1,person,25.0,2.04,1861,763
2,person,55.9,2.04,1527,807
3,bicycle,35.36,2.04,1524,863
4,traffic light,0.0,2.04,782,262
6,car,25.0,2.04,1476,541
7,car,25.0,2.04,1257,451
8,car,25.0,2.04,1474,535
9,traffic light,0.0,2.04,1106,609
10,person,0.0,2.04,426,657
12,person,35.36,2.04,499,654
15,person,25.0,2.04,441,631
16,bicycle,25.0,2.04,1521,862
18,car,134.63,2.04,64,846
22,motorcycle,304.14,2.04,169,911
23,person,25.0,2.04,424,639
28,person,276.13,2.04,174,838
1,person,0.0,2.08,1861,763
2,person,25.0,2.08,1527,806
3,bicycle,25.0,2.08,1524,864
4,traffic light,0.0,2.08,782,262
6,car,0.0,2.08,1476,541
7,car,50.0,2.08,1259,451
8,car,25.0,2.08,1475,535
9,traffic light,0.0,2.08,1106,609
10,person,0.0,2.08,426,657
12,person,0.0,2.08,499,654
15,person,55.9,2.08,439,630
16,bicycle,25.0,2.08,1521,861
18,car,158.11,2.08,70,844
22,motorcycle,275.0,2.08,180,911
23,person,0.0,2.08,424,639
28,person,400.78,2.08,190,839
1,person,25.0,2.12,1861,764
2,person,0.0,2.12,1527,806
3,bicycle,55.9,2.12,1526,863
4,traffic light,0.0,2.12,782,262
6,car,0.0,2.12,1476,541
7,car,25.0,2.12,1260,451
8,car,0.0,2.12,1475,535
9,traffic light,0.0,2.12,1106,609
10,person,0.0,2.12,426,657
12,person,0.0,2.12,499,654
15,person,25.0,2.12,438,630
16,bicycle,55.9,2.12,1522,859
18,car,141.42,2.12,74,848
22,motorcycle,316.23,2.12,192,907
23,person,0.0,2.12,424,639
28,person,285.04,2.12,201,836
1,person,25.0,2.16,1862,764
2,person,55.9,2.16,1528,808
3,bicycle,134.63,2.16,1528,858
4,traffic light,0.0,2.16,782,262
6,car,25.0,2.16,1476,540
7,car,25.0,2.16,1259,451
8,car,0.0,2.16,1475,535
9,traffic light,0.0,2.16,1106,609
10,person,25.0,2.16,425,657
12,person,25.0,2.16,499,655
15,person,25.0,2.16,437,630
16,bicycle,25.0,2.16,1522,858
18,car,279.51,2.16,85,850
22,motorcycle,285.04,2.16,203,904
23,person,0.0,2.16,424,639
28,person,201.56,2.16,209,835
1,person,0.0,2.2,1862,764
2,person,55.9,2.2,1529,810
3,bicycle,55.9,2.2,1529,856
4,traffic light,25.0,2.2,781,262
6,car,25.0,2.2,1476,539
7,car,0.0,2.2,1259,451
8,car,0.0,2.2,1475,535
9,traffic light,0.0,2.2,1106,609
10,person,25.0,2.2,425,656
12,person,0.0,2.2,499,655
15,person,55.9,2.2,435,629
16,bicycle,25.0,2.2,1522,857
18,car,103.08,2.2,89,851
22,motorcycle,304.14,2.2,215,902
23,person,0.0,2.2,424,639
28,person,206.16,2.2,217,837
1,person,25.0,2.24,1862,763
2,person,35.36,2.24,1530,809
3,bicycle,50.0,2.24,1529,854
4,traffic light,0.0,2.24,781,262
6,car,25.0,2.24,1476,540
7,car,0.0,2.24,1259,451
8,car,0.0,2.24,1475,535
9,traffic light,0.0,2.24,1106,609
10,person,25.0,2.24,425,657
12,person,25.0,2.24,499,656
15,person,25.0,2.24,434,629
16,bicycle,25.0,2.24,1522,856
18,car,79.06,2.24,92,852
22,motorcycle,250.0,2.24,225,902
23,person,25.0,2.24,424,638
28,person,333.54,2.24,230,840
1,person,25.0,2.28,1862,764
2,person,79.06,2.28,1531,812
3,bicycle,35.36,2.28,1530,853
4,traffic light,0.0,2.28,781,262
6,car,25.0,2.28,1476,541
7,car,0.0,2.28,1259,451
8,car,35.36,2.28,1474,534
9,traffic light,0.0,2.28,1106,609
10,person,25.0,2.28,425,658
12,person,0.0,2.28,499,656
15,person,55.9,2.28,432,628
16,bicycle,55.9,2.28,1523,854
18,car,150.0,2.28,98,852
22,motorcycle,325.0,2.28,238,902
23,person,0.0,2.28,424,638
28,person,388.1,2.28,245,836
1,person,25.0,2.32,1862,765
2,person,55.9,2.32,1532,814
3,bicycle,25.0,2.32,1530,852
4,traffic light,0.0,2.32,781,262
6,car,0.0,2.32,1476,541
7,car,25.0,2.32,1260,451
8,car,0.0,2.32,1474,534
9,traffic light,0.0,2.32,1106,609
10,person,50.0,2.32,425,656
12,person,0.0,2.32,499,656
15,person,25.0,2.32,431,628
16,bicycle,265.75,2.32,1531,861
18,car,150.0,2.32,104,852
22,motorcycle,301.04,2.32,250,901
23,person,0.0,2.32,424,638
28,person,201.56,2.32,253,837
1,person,25.0,2.36,1861,765
2,person,55.9,2.36,1534,813
3,bicycle,25.0,2.36,1531,852
4,traffic light,0.0,2.36,781,262
6,car,35.36,2.36,1475,540
7,car,0.0,2.36,1260,451
8,car,0.0,2.36,1474,534
9,traffic light,0.0,2.36,1106,609
10,person,25.0,2.36,425,657
12,person,25.0,2.36,499,657
15,person,55.9,2.36,429,627
16,bicycle,25.0,2.36,1532,861
18,car,200.0,2.36,112,852
22,motorcycle,316.23,2.36,262,897
23,person,0.0,2.36,424,638
28,person,353.55,2.36,267,839
1,person,0.0,2.4,1861,765
2,person,35.36,2.4,1535,814
3,bicycle,55.9,2.4,1532,854
4,traffic light,0.0,2.4,781,262
6,car,35.36,2.4,1476,539
7,car,25.0,2.4,1261,451
8,car,0.0,2.4,1474,534
9,traffic light,0.0,2.4,1106,609
10,person,25.0,2.4,425,658
12,person,0.0,2.4,499,657
15,person,25.0,2.4,428,627
16,bicycle,35.36,2.4,1533,860
18,car,279.51,2.4,123,850
22,motorcycle,328.82,2.4,275,895
23,person,0.0,2.4,424,638
28,person,400.78,2.4,283,838
1,person,25.0,2.44,1860,765
2,person,25.0,2.44,1536,814
3,bicycle,106.07,2.44,1535,851
4,traffic light,0.0,2.44,781,262
6,car,25.0,2.44,1476,540
7,car,25.0,2.44,1260,451
8,car,0.0,2.44,1474,534
9,traffic light,0.0,2.44,1106,609
10,person,25.0,2.44,425,657
12,person,25.0,2.44,499,658
15,person,25.0,2.44,427,627
16,bicycle,35.36,2.44,1534,859
18,car,201.56,2.44,131,849
22,motorcycle,364.01,2.44,289,891
23,person,0.0,2.44,424,638
28,person,375.0,2.44,295,847
1,person,0.0,2.48,1860,765
2,person,35.36,2.48,1537,813
3,bicycle,25.0,2.48,1536,851
4,traffic light,0.0,2.48,781,262
6,car,50.0,2.48,1476,542
7,car,25.0,2.48,1260,450
8,car,0.0,2.48,1474,534
9,traffic light,0.0,2.48,1106,609
10,person,25.0,2.48,426,657
15,person,55.9,2.48,425,626
16,bicycle,35.36,2.48,1535,858
18,car,226.38,2.48,140,848
22,motorcycle,371.65,2.48,300,881
23,person,0.0,2.48,424,638
28,person,276.13,2.48,306,848
1,person,0.0,2.52,1860,765
2,person,50.0,2.52,1537,811
3,bicycle,134.63,2.52,1538,846
4,traffic light,0.0,2.52,781,262
6,car,25.0,2.52,1476,541
7,car,0.0,2.52,1260,450
8,car,0.0,2.52,1474,534
9,traffic light,0.0,2.52,1106,609
10,person,0.0,2.52,426,657
16,bicycle,79.06,2.52,1538,859
18,car,175.0,2.52,147,848
22,motorcycle,301.04,2.52,309,873
23,person,0.0,2.52,424,638
28,person,152.07,2.52,312,849
